# i j rij_x rij_y rij_z first second third
0 3207 0.51910847717347 0.59700989054966 -3.37203951762895 0.00344409322002921 -0.00681943109804151 -0.00337816707491689
0 3200 -0.896129217760637 0.117879001227382 -3.33037586259202 0.00374160786951696 -0.00667507870607038 -0.00316674728913496
0 3562 0.105246482596895 -1.01482741327002 -3.00536767806856 0.0093865027843902 -0.00687090952535211 0.00515736887151225
0 6 2.50948432266652 1.27797582888625 0.271548779816931 0.00809083129636574 -0.0117847956271874 -0.00349409845776097
0 8 2.32361686849436 0.450625847200563 0.991433534818106 0.0179565733946368 -0.020720726143339 0.0375754716556171
0 44 1.74708775230108 2.16658071927959 0.444432753209328 0.00844623131604952 -0.0116921604298232 -0.00261640675281389
0 3202 -0.539822996174341 1.54499025323272 -2.63409634003227 0.0111215517729453 -0.0084953892598083 0.00929940897493303
0 3203 -0.146289504204102 0.0228383841372127 -2.27404065998824 0.0505741383446084 -0.092472456913515 0.213095126270201
0 3241 0.938991065288765 1.61651714225889 -2.30922705117401 0.0154513344141981 -0.0141783428364531 0.0205724609527392
0 3245 2.26373467682226 0.896527504283391 -2.46887179120545 0.00335158643595818 -0.00686552756063971 -0.00344086454885275
0 3602 0.690768304306509 -0.286077963841349 -1.02211093032625 -3.16189671648296 63.1440383152589 -812.046344299308
0 3604 2.402197565802 -0.141814630176522 -1.67803227169239 0.00427190149846041 -0.0139240225460451 -0.0101675955642331
0 3607 2.53058563708654 0.25802405411005 -0.170556787962643 0.0188800434181294 -0.0224310182446907 0.0423498165480151
0 3611 3.07426592743634 0.976407573222064 -1.13954038550019 0.00441107040788488 -0.0063769634924628 -0.00263062313577341
0 3640 0.12495216433787 0.804991978282363 -1.30420455843905 -0.897727450146961 19.4644294879597 -181.083370990511
0 3641 1.24890828375345 0.95076250303892 0.414651134074129 0.575795655009159 5.030843082527 -56.1999370281991
0 3642 -0.0752834365602114 2.03631795756782 -1.47863051720507 0.0208325134083497 -0.0262374889369594 0.0525524086747025
0 3643 -0.244215393049329 1.49553413138535 0.0614754829259983 -1.62961888562891 26.2220416246113 -240.740538659502
0 3644 1.15254820093811 -0.0913658072443823 -2.20927839822603 0.0774313887278029 -0.116177761917404 0.198216364058229
0 3645 1.61173363162388 0.686620005896868 -1.01217940540515 0.438022732969594 -0.743493311679308 1.17566200644183
0 3647 0.988397163463113 2.10320095007882 -0.662240968073675 0.103423283360661 -0.160931963433071 0.279426086526721
0 3681 0.164981534448248 2.91530076114349 0.0560653685256558 0.00480139273733099 -0.0135449959390586 -0.00948541209096322
0 3685 2.54396617956117 2.28606829977628 -0.502054480947738 0.00360212620279124 -0.0067419768919454 -0.00326776791725449
0 358 -1.55038203973483 -2.47111248943991 1.15749624783097 0.0101895402643472 -0.00754820497215723 0.00702202935121826
0 363 -1.09562230140111 -0.454752985896695 2.09504385325615 0.106911097548552 -0.166993971016485 0.290533826679737
0 397 -1.96442693356167 -1.29246903262009 1.6191376257098 0.00721592220578781 -0.0121136556285801 -0.00543951338451077
0 760 -1.21697935711168 -1.91416570016126 2.52059296116894 0.00505061774787316 -0.00613807714031347 -0.00202803899983955
0 77 -2.09744946313708 1.74310970878533 1.2564485639828 0.0141980499855756 -0.0123946893902839 0.0172500434185024
0 398 -1.10916384443842 0.678564845564091 1.08209257401797 0.878230035903098 0.974707177681415 -21.0530224800558
0 400 -1.23896891923171 0.936557849916241 2.39553085432831 0.00721775957566023 -0.012112830835106 -0.00543573163891729
0 326 1.39887807426147 -2.13710380401981 1.17205338788159 0.0250265578798128 -0.0290017382253409 0.0463629699467092
0 360 -0.774618245511693 -1.48547657560922 1.3651911152316 0.0838333177147236 -0.170208136911477 0.402682063647942
0 364 0.204993240301512 -1.83931298522764 2.06008323891581 0.0286674320421731 -0.034854853123376 0.0563073315733627
0 367 0.508967279939381 -0.414219874701626 2.36351012307081 0.0901590714435941 -0.137995012253559 0.237607417727318
0 371 2.06719184123029 -0.782403758500223 1.32649643445587 0.0566055321591684 -0.0809487765614712 0.135674882593543
0 2 0.938517118930074 1.06299846407507 1.98747225600314 0.0941162113609555 -0.144817612685921 0.250007958121949
0 3 -0.194585223765572 -0.284379105436995 1.24749380737348 -1.35845583627246 39.8079492220857 -520.393503223625
0 4 0.167342447686031 0.732470420546773 1.04293860202391 -1.84630691962855 46.1612541171803 -599.174908036586
0 5 2.01823145138764 0.194479912701853 2.46627960334528 0.00898157159068626 -0.0065876534468763 0.00426289738884642
0 40 -0.334126571891187 1.56110511636782 1.55269697266107 0.0629763861793873 -0.121220843710524 0.282505982505049
0 42 0.641713004635928 2.22462504516566 1.07791462730636 0.061822062818963 -0.0897133308430889 0.151092439233896
0 46 2.00385884901553 1.51313182277712 1.30816448874325 0.00802100307657147 -0.0118059738174618 -0.00366041156727624
0 366 0.905713388339513 -0.118827869074513 1.12243171025488 1.27110476062019 0.438578115632611 -39.6917001414567
0 401 -0.533806389940306 0.221076480167476 3.32553217549244 0.00537164354525976 -0.00604001420742725 -0.00168746515942475
0 402 -0.2595524452346 0.56784528022498 2.06326746190332 0.0858641776601876 -0.175015967613307 0.414603073573235
0 396 -1.39041674717233 -0.701728836001797 0.619669945665955 0.845234405470203 1.58954986855039 -26.4854294499475
0 3598 -1.38056383815648 -1.29449795187032 -2.76001568594697 0.00594950861946912 -0.00590913990940846 -0.00100284709103565
0 3636 -1.86593247726143 -0.788418777338343 -1.27604179092306 0.112477832982134 -0.176693813963908 0.308346830312639
0 3997 -1.64178220819656 -1.96312112640346 -0.258413472513278 0.0577920002582726 -0.0829384861381033 0.139165960227421
0 3999 -2.77060571530016 -1.19484899941177 0.381791162205601 0.012861299026997 -0.0105928321159763 0.0137442763149638
0 36 -2.58811875428338 0.422834992533974 0.655614173431667 0.0360021586274226 -0.046789927597096 0.0766070444562566
0 43 -0.852131834814039 2.56575385107721 0.948395004641089 0.021032112908712 -0.0226714845797598 0.035541378077207
0 3237 -1.30517060760692 0.481737243594935 -1.90559859970849 0.128133473419145 -0.204121259378649 0.358916395412327
0 3243 -0.952414755291784 1.40556243380535 -1.02307382598225 0.185574616283562 -0.417359283800835 1.03465308017937
0 3277 -1.7517387311862 1.94634378832894 -1.81771085490652 0.00908986073137616 -0.00665927273376058 0.00449866886680152
0 3633 -2.64635626525858 -0.0764582609453612 -0.529978983838503 0.0123309543114057 -0.0127820932916955 0.0105678616490943
0 3637 -1.39525869138091 0.380558088478757 -0.400795474836202 -2.33079502581943 32.6398754939082 -298.074744625084
0 3638 -2.2946550457067 0.864288421174929 -1.18215373795636 0.0115811851276601 -0.0122408728847297 0.00752938798119828
0 3677 -2.06206806251491 1.7683484052731 -0.277836860555499 0.0327119798804041 -0.0414167748401243 0.0674550547401847
0 3680 -0.922233452200856 2.63767336704221 -0.682416991852556 0.0203152906887444 -0.0215506023342517 0.0336083610773995
0 1 -0.35993551605615 -2.07521562174758 -0.157486154037423 0.104081890727454 -0.218415862762354 0.523129629174445
0 322 -0.604128991458782 -3.34738121838351 0.0996873308504651 0.00479901004175133 -0.00622573142513755 -0.00227662891887496
0 327 -0.254125783480646 -2.44763481407264 0.993844440720057 0.0140057968696955 -0.0145262854848044 0.0180022539253841
0 362 0.300547935383282 -1.26913596233351 -0.67125538626467 1.26924240419299 -0.508313926354974 -27.0667845857376
0 3563 0.396979943025724 -1.96878018265173 -2.14320485280756 0.00412823143405176 -0.0140294398903883 -0.0103424486392443
0 3600 0.216449877200809 -0.906598454150647 -1.76325124222411 0.17576207460338 -0.393070002146827 0.971474498470316
